passageId,name,id,oldid,type,JingDu,WeuDu,HangZhengGou,Shu,start,end,dynasty,level
passage160,平恩,PL000000001764,CN0130435Z20AA,中研院歷史地名 ,115.1131,36.7013,中國-河北省-邯鄲市-曲周縣,冀州刺史部,24,220,東漢,縣
passage161,武安,PL000000001781,CN0130481Z09AA,中研院歷史地名 ,114.1734,36.6753,中國-河北省-邯鄲市-武安市,冀州刺史部,24,220,東漢,縣
passage162,襄國,PL000000001815,CN0130502Z19AA,中研院歷史地名 ,114.5037,37.0656,中國-河北省-邢臺市-橋東區,冀州刺史部,24,220,東漢,縣
passage163,中丘,PL000000001859,CN0130523Z11AA,中研院歷史地名 ,114.4448,37.2766,中國-河北省-邢臺市-內丘縣,冀州刺史部,24,220,東漢,縣
passage164,柏人,PL000000001887,CN0130525Z08AA,中研院歷史地名 ,114.6242,37.3531,中國-河北省-邢臺市-隆堯縣,冀州刺史部,24,220,東漢,縣
passage165,任縣,PL000000001910,CN0130526Z08AA,中研院歷史地名 ,114.7768,37.1295,中國-河北省-邢臺市-任縣,冀州刺史部,24,220,東漢,縣
passage166,平鄉,PL000000001926,CN0130527Z04AA,中研院歷史地名 ,114.8839,37.0149,中國-河北省-邢臺市-南和縣,冀州刺史部,24,220,東漢,縣
passage167,南和,PL000000001937,CN0130527Z15AA,中研院歷史地名 ,114.6968,36.9988,中國-河北省-邢臺市-南和縣,冀州刺史部,24,220,東漢,縣
passage168,楊氏,PL000000001952,CN0130528Z13AA,中研院歷史地名 ,114.9249,37.6204,中國-河北省-邢臺市-寧晉縣,冀州刺史部,24,220,東漢,縣
passage169,廮陶,PL000000001966,CN0130528Z27AA,中研院歷史地名 ,114.8479,37.5136,中國-河北省-邢臺市-寧晉縣,冀州刺史部,24,220,東漢,縣
passage170,鉅鹿,PL000000002001,CN0130532Z03AA,中研院歷史地名 ,114.911,36.9889,中國-河北省-邢臺市-平鄉縣,冀州刺史部,24,220,東漢,縣
passage171,經縣,PL000000002026,CN0130533Z10AA,中研院歷史地名 ,115.266,37.1327,中國-河北省-邢臺市-威縣,冀州刺史部,24,220,東漢,縣
passage172,廣宗,PL000000002035,CN0130533Z19AA,中研院歷史地名 ,115.34,36.973,中國-河北省-邢臺市-威縣,冀州刺史部,24,220,東漢,縣
passage173,南宮,PL000000002080,CN0130581Z06AA,中研院歷史地名 ,115.3501,37.3778,中國-河北省-邢臺市-南宮市,冀州刺史部,24,220,東漢,縣
passage174,北平,PL000000002122,CN0130621Z03AA,中研院歷史地名 ,115.3431,39.0223,中國-河北省-保定市-滿城縣,冀州刺史部,24,220,東漢,縣
passage175,迺國,PL000000002157,CN0130623Z15AA,中研院歷史地名 ,115.7176,39.391,中國-河北省-保定市-淶水縣,幽州刺史部,24,220,東漢,縣
passage176,北新城,PL000000002192,CN0130625Z17AA,中研院歷史地名 ,115.5701,38.9951,中國-河北省-保定市-徐水縣,幽州刺史部,24,220,東漢,縣
passage177,范陽,PL000000002206,CN0130626Z10AA,中研院歷史地名 ,115.6938,39.142,中國-河北省-保定市-定興縣,幽州刺史部,24,220,東漢,縣
passage178,望都,PL000000002228,CN0130627Z14AA,中研院歷史地名 ,115.0268,38.7722,中國-河北省-保定市-唐縣,冀州刺史部,24,220,東漢,縣
passage179,高陽,PL000000002249,CN0130628Z04AA,中研院歷史地名 ,115.913,38.6889,中國-河北省-保定市-高陽縣,冀州刺史部,24,220,東漢,縣
passage180,廣昌,PL000000002290,CN0130630Z08AA,中研院歷史地名 ,114.7066,39.3844,中國-河北省-保定市-淶源縣,冀州刺史部,24,220,東漢,縣
passage181,故安,PL000000002356,CN0130633Z24AA,中研院歷史地名 ,115.5788,39.2813,中國-河北省-保定市-易縣,幽州刺史部,24,220,東漢,縣
passage182,上曲陽,PL000000002385,CN0130634Z14AA,中研院歷史地名 ,114.6694,38.6203,中國-河北省-保定市-曲陽縣,冀州刺史部,24,220,東漢,縣
passage183,唐縣,PL000000002407,CN0130636Z06AA,中研院歷史地名 ,115.0748,38.8437,中國-河北省-保定市-順平縣,冀州刺史部,24,220,東漢,縣
passage184,蒲陰,PL000000002421,CN0130636Z20AA,中研院歷史地名 ,115.2265,38.8108,中國-河北省-保定市-順平縣,冀州刺史部,24,220,東漢,縣
passage185,蠡吾,PL000000002430,CN0130637Z05AA,中研院歷史地名 ,115.4581,38.4401,中國-河北省-保定市-博野縣,冀州刺史部,24,220,東漢,縣
passage186,安國,PL000000002442,CN0130637Z17AA,中研院歷史地名 ,115.5961,38.3482,中國-河北省-保定市-博野縣,冀州刺史部,24,220,東漢,縣
passage187,易縣,PL000000002448,CN0130638Z01AA,中研院歷史地名 ,116.0689,39.0174,中國-河北省-保定市-雄縣,冀州刺史部,24,220,東漢,縣
passage188,涿縣,PL000000002479,CN0130681Z18AA,中研院歷史地名 ,115.978,39.4865,中國-河北省-保定市-涿州市,幽州刺史部,24,220,東漢,縣
passage189,盧奴,PL000000002524,CN0130682Z26AA,中研院歷史地名 ,114.9847,38.5194,中國-河北省-保定市-定州市,冀州刺史部,24,220,東漢,縣
passage190,安熹,PL000000002530,CN0130682Z32AA,中研院歷史地名 ,115.1559,38.4362,中國-河北省-保定市-定州市,冀州刺史部,24,220,東漢,縣
passage191,漢昌,PL000000002535,CN0130682Z37AA,中研院歷史地名 ,115.0258,38.3145,中國-河北省-保定市-定州市,冀州刺史部,24,220,東漢,縣
passage192,廣寧,PL000000002572,CN0130702Z06AA,中研院歷史地名 ,114.8959,40.7906,中國-河北省-張家口市-橋東區,幽州刺史部,24,220,東漢,縣
passage193,當城,PL000000002640,CN0130726Z08AA,中研院歷史地名 ,114.8461,40.0451,中國-河北省-張家口市-蔚縣,幽州刺史部,24,220,東漢,縣
passage194,雊瞀,PL000000002642,CN0130726Z10AA,中研院歷史地名 ,114.9673,40.0386,中國-河北省-張家口市-蔚縣,幽州刺史部,24,220,東漢,縣
passage195,代縣,PL000000002648,CN0130726Z16AA,中研院歷史地名 ,114.6779,39.887,中國-河北省-張家口市-蔚縣,幽州刺史部,24,220,東漢,縣
passage196,桑乾,PL000000002683,CN0130727Z08AA,中研院歷史地名 ,114.6374,40.154,中國-河北省-張家口市-陽原縣,幽州刺史部,24,220,東漢,縣
passage197,東安陽,PL000000002697,CN0130727Z22AA,中研院歷史地名 ,114.3979,40.0326,中國-河北省-張家口市-陽原縣,幽州刺史部,24,220,東漢,縣
passage198,馬城,PL000000002706,CN0130728Z06AA,中研院歷史地名 ,114.3792,40.6722,中國-河北省-張家口市-懷安縣,幽州刺史部,24,220,東漢,縣
passage199,寧縣,PL000000002731,CN0130729Z09AA,中研院歷史地名 ,114.7447,40.8643,中國-河北省-張家口市-萬全縣,幽州刺史部,24,220,東漢,縣
passage200,沮陽,PL000000002762,CN0130730Z21AA,中研院歷史地名 ,115.7113,40.2813,中國-河北省-張家口市-懷來縣,幽州刺史部,24,220,東漢,縣
passage201,下落,PL000000002796,CN0130731Z17AA,中研院歷史地名 ,115.2247,40.3759,中國-河北省-張家口市-涿鹿縣,幽州刺史部,24,220,東漢,縣
passage202,潘縣,PL000000002800,CN0130731Z21AA,中研院歷史地名 ,115.1173,40.3234,中國-河北省-張家口市-涿鹿縣,幽州刺史部,24,220,東漢,縣
passage203,涿鹿,PL000000002809,CN0130731Z30AA,中研院歷史地名 ,115.3987,40.2109,中國-河北省-張家口市-涿鹿縣,幽州刺史部,24,220,東漢,縣
passage204,俊靡,PL000000002904,CN0130822Z10AA,中研院歷史地名 ,117.8652,40.2956,中國-河北省-承德市-興隆縣,幽州刺史部,24,220,東漢,縣
passage205,浮陽,PL000000003044,CN0130921Z14AA,中研院歷史地名 ,117.0401,38.2373,中國-河北省-滄州市-滄縣,冀州刺史部,24,220,東漢,縣
passage206,成平,PL000000003053,CN0130921Z23AA,中研院歷史地名 ,116.5704,38.2228,中國-河北省-滄州市-滄縣,冀州刺史部,24,220,東漢,縣
passage207,東平舒,PL000000003072,CN0130922Z02AA,中研院歷史地名 ,116.8013,38.6796,中國-河北省-滄州市-青縣,冀州刺史部,24,220,東漢,縣
passage208,東光,PL000000003093,CN0130923Z06AA,中研院歷史地名 ,116.6611,37.8853,中國-河北省-滄州市-東光縣,冀州刺史部,24,220,東漢,縣
passage209,高城,PL000000003122,CN0130925Z07AA,中研院歷史地名 ,117.3256,38.0064,中國-河北省-滄州市-鹽山縣,冀州刺史部,24,220,東漢,縣
passage210,武垣,PL000000003148,CN0130926Z09AA,中研院歷史地名 ,115.9092,38.3832,中國-河北省-滄州市-肅寧縣,冀州刺史部,24,220,東漢,縣
passage211,南皮,PL000000003162,CN0130927Z11AA,中研院歷史地名 ,116.7259,38.0857,中國-河北省-滄州市-南皮縣,冀州刺史部,24,220,東漢,縣
passage212,中水,PL000000003187,CN0130929Z03AA,中研院歷史地名 ,115.9963,38.2937,中國-河北省-滄州市-獻縣,冀州刺史部,24,220,東漢,縣
passage213,樂成,PL000000003203,CN0130929Z19AA,中研院歷史地名 ,116.2067,38.1576,中國-河北省-滄州市-獻縣,冀州刺史部,24,220,東漢,縣
passage214,鄚縣,PL000000003234,CN0130982Z01AA,中研院歷史地名 ,116.1348,38.8732,中國-河北省-滄州市-任丘市,冀州刺史部,24,220,東漢,縣
passage215,章武,PL000000003266,CN0130983Z09AA,中研院歷史地名 ,117.1091,38.542,中國-河北省-滄州市-黃驊市,冀州刺史部,24,220,東漢,縣
passage216,安次,PL000000003345,CN0131003Z10AA,中研院歷史地名 ,116.6518,39.5391,中國-河北省-廊坊市-廣陽區,幽州刺史部,24,220,東漢,縣
passage217,方城,PL000000003356,CN0131022Z11AA,中研院歷史地名 ,116.2627,39.3804,中國-河北省-廊坊市-固安縣,幽州刺史部,24,220,東漢,縣
passage218,束州,PL000000003392,CN0131025Z15AA,中研院歷史地名 ,116.4551,38.5661,中國-河北省-廊坊市-大城縣,冀州刺史部,24,220,東漢,縣
passage219,文安,PL000000003404,CN0131026Z10AA,中研院歷史地名 ,116.5432,38.9626,中國-河北省-廊坊市-文安縣,冀州刺史部,24,220,東漢,縣
passage220,潞縣,PL000000003440,CN0131082Z06AA,中研院歷史地名 ,116.8201,39.931,中國-河北省-廊坊市-三河市,幽州刺史部,24,220,東漢,縣
passage221,武邑,PL000000003485,CN0131122Z13AA,中研院歷史地名 ,115.9003,37.8052,中國-河北省-衡水市-武邑縣,冀州刺史部,24,220,東漢,縣
passage222,觀津,PL000000003491,CN0131122Z19AA,中研院歷史地名 ,116.0361,37.7935,中國-河北省-衡水市-武邑縣,冀州刺史部,24,220,東漢,縣
passage223,武遂,PL000000003503,CN0131123Z05AA,中研院歷史地名 ,115.9079,38.1253,中國-河北省-衡水市-武強縣,冀州刺史部,24,220,東漢,縣
passage224,饒陽,PL000000003523,CN0131124Z06AA,中研院歷史地名 ,115.8334,38.2956,中國-河北省-衡水市-饒陽縣,冀州刺史部,24,220,東漢,縣
passage225,安平,PL000000003548,CN0131125Z14AA,中研院歷史地名 ,115.5202,38.2298,中國-河北省-衡水市-安平縣,冀州刺史部,24,220,東漢,縣
passage226,東武城,PL000000003566,CN0131126Z14AA,中研院歷史地名 ,115.841,37.1986,中國-河北省-衡水市-故城縣,冀州刺史部,24,220,東漢,縣
passage227,弓高,PL000000003575,CN0131127Z02AA,中研院歷史地名 ,116.1433,37.7646,中國-河北省-衡水市-景縣,冀州刺史部,24,220,東漢,縣
passage228,脩縣,PL000000003598,CN0131127Z25AA,中研院歷史地名 ,116.2663,37.6279,中國-河北省-衡水市-景縣,冀州刺史部,24,220,東漢,縣
passage229,廣川,PL000000003606,CN0131127Z33AA,中研院歷史地名 ,115.9161,37.5438,中國-河北省-衡水市-景縣,冀州刺史部,24,220,東漢,縣
passage230,扶柳,PL000000003631,CN0131181Z03AA,中研院歷史地名 ,115.4462,37.6387,中國-河北省-衡水市-冀州市,冀州刺史部,24,220,東漢,縣
passage231,堂陽,PL000000003637,CN0131181Z09AA,中研院歷史地名 ,115.2383,37.5787,中國-河北省-衡水市-冀州市,冀州刺史部,24,220,東漢,縣
passage232,信都,PL000000003658,CN0131181Z30AA,中研院歷史地名 ,115.5734,37.5652,中國-河北省-衡水市-冀州市,冀州刺史部,24,220,東漢,縣
passage233,下博,PL000000003687,CN0131182Z15AA,中研院歷史地名 ,115.679,37.9416,中國-河北省-衡水市-深州市,冀州刺史部,24,220,東漢,縣
passage234,鄡縣,PL000000003701,CN0131182Z29AA,中研院歷史地名 ,115.4282,37.8685,中國-河北省-衡水市-深州市,冀州刺史部,24,220,東漢,縣
passage235,狼孟,PL000000003755,CN0140108Z03AA,中研院歷史地名 ,112.5782,37.9891,中國-山西省-太原市-尖草坪區,并州刺史部,24,220,東漢,縣
passage236,晉陽,PL000000003807,CN0140110Z17AA,中研院歷史地名 ,112.4799,37.7513,中國-山西省-太原市-晉源區,并州刺史部,24,220,東漢,縣
passage237,盂縣,PL000000003852,CN0140122Z11AA,中研院歷史地名 ,112.743,38.1739,中國-山西省-太原市-陽曲縣,并州刺史部,24,220,東漢,縣
passage238,平城,PL000000003910,CN0140211Z02AA,中研院歷史地名 ,113.3515,40.1302,中國-山西省-大同市-南郊區,并州刺史部,24,220,東漢,縣
passage239,高柳,PL000000003953,CN0140221Z11AA,中研院歷史地名 ,113.762,40.3532,中國-山西省-大同市-陽高縣,幽州刺史部,24,220,東漢,縣
passage240,道人,PL000000003961,CN0140221Z19AA,中研院歷史地名 ,113.9853,40.115,中國-山西省-大同市-陽高縣,幽州刺史部,24,220,東漢,縣
passage241,狋氏,PL000000003963,CN0140221Z21AA,中研院歷史地名 ,113.9444,39.9544,中國-山西省-大同市-陽高縣,幽州刺史部,24,220,東漢,縣
passage242,平舒,PL000000003991,CN0140223Z05AA,中研院歷史地名 ,114.2242,39.7727,中國-山西省-大同市-廣靈縣,幽州刺史部,24,220,東漢,縣
passage243,崞縣,PL000000004022,CN0140225Z04AA,中研院歷史地名 ,113.6159,39.711,中國-山西省-大同市-渾源縣,并州刺史部,24,220,東漢,縣
passage244,繁畤,PL000000004032,CN0140225Z14AA,中研院歷史地名 ,113.51,39.6128,中國-山西省-大同市-渾源縣,并州刺史部,24,220,東漢,縣
passage245,北平邑,PL000000004062,CN0140227Z09AA,中研院歷史地名 ,113.6937,40.0247,中國-山西省-大同市-大同縣,幽州刺史部,24,220,東漢,縣
passage246,上艾,PL000000004088,CN0140321Z22AA,中研院歷史地名 ,113.6318,37.8014,中國-山西省-陽泉市-平定縣,冀州刺史部,24,220,東漢,縣
passage247,壺關,PL000000004143,CN0140411Z06AA,中研院歷史地名 ,113.0997,36.3341,中國-山西省-長治市-郊區,并州刺史部,24,220,東漢,縣
passage248,襄垣,PL000000004174,CN0140423Z06AA,中研院歷史地名 ,113.008,36.6492,中國-山西省-長治市-襄垣縣,并州刺史部,24,220,東漢,縣
passage249,屯留,PL000000004207,CN0140424Z16AA,中研院歷史地名 ,112.9016,36.2524,中國-山西省-長治市-屯留縣,并州刺史部,24,220,東漢,縣
passage250,長子,PL000000004254,CN0140428Z09AA,中研院歷史地名 ,112.8407,36.1107,中國-山西省-長治市-長子縣,并州刺史部,24,220,東漢,縣
passage251,涅縣,PL000000004268,CN0140429Z07AA,中研院歷史地名 ,112.6651,36.9545,中國-山西省-長治市-武鄉縣,并州刺史部,24,220,東漢,縣
passage252,銅鞮,PL000000004304,CN0140430Z18AA,中研院歷史地名 ,112.6952,36.6041,中國-山西省-長治市-沁縣,并州刺史部,24,220,東漢,縣
passage253,潞縣,PL000000004346,CN0140481Z05AA,中研院歷史地名 ,113.3557,36.4183,中國-山西省-長治市-潞城市,并州刺史部,24,220,東漢,縣
passage254,高都,PL000000004375,CN0140502Z12AA,中研院歷史地名 ,112.8484,35.5037,中國-山西省-晉城市-城區,并州刺史部,24,220,東漢,縣
passage255,端氏,PL000000004382,CN0140521Z02AA,中研院歷史地名 ,112.3564,35.747,中國-山西省-晉城市-沁水縣,司隸校尉部,24,220,東漢,縣
passage256,陽阿,PL000000004410,CN0140522Z04AA,中研院歷史地名 ,112.3159,35.5984,中國-山西省-晉城市-陽城縣,并州刺史部,24,220,東漢,縣
passage257,濩澤,PL000000004416,CN0140522Z10AA,中研院歷史地名 ,112.2636,35.4978,中國-山西省-晉城市-陽城縣,司隸校尉部,24,220,東漢,縣
passage258,泫氏,PL000000004496,CN0140581Z22AA,中研院歷史地名 ,112.9289,35.7914,中國-山西省-晉城市-高平市,并州刺史部,24,220,東漢,縣
passage259,馬邑,PL000000004514,CN0140602Z13AA,中研院歷史地名 ,112.4312,39.3076,中國-山西省-朔州市-朔城區,并州刺史部,24,220,東漢,縣
passage260,陰館,PL000000004518,CN0140602Z17AA,中研院歷史地名 ,112.7205,39.2393,中國-山西省-朔州市-朔城區,并州刺史部,24,220,東漢,縣
passage261,中陵,PL000000004546,CN0140603Z03AA,中研院歷史地名 ,112.2004,39.7672,中國-山西省-朔州市-平魯區,并州刺史部,24,220,東漢,縣
passage262,劇陽,PL000000004577,CN0140622Z04AA,中研院歷史地名 ,113.3051,39.6134,中國-山西省-朔州市-應縣,并州刺史部,24,220,東漢,縣
passage263,汪陶,PL000000004588,CN0140622Z15AA,中研院歷史地名 ,113.1299,39.5525,中國-山西省-朔州市-應縣,并州刺史部,24,220,東漢,縣
passage264,善無,PL000000004624,CN0140623Z21AA,中研院歷史地名 ,112.3867,39.9954,中國-山西省-朔州市-右玉縣,并州刺史部,24,220,東漢,縣
passage265,班氏,PL000000004633,CN0140624Z01AA,中研院歷史地名 ,113.3798,39.8489,中國-山西省-朔州市-懷仁縣,幽州刺史部,24,220,東漢,縣
passage266,榆次,PL000000004660,CN0140702Z15AA,中研院歷史地名 ,112.7542,37.6779,中國-山西省-晉中市-榆次區,并州刺史部,24,220,東漢,縣
passage267,沾縣,PL000000004732,CN0140724Z13AA,中研院歷史地名 ,113.4776,37.5035,中國-山西省-晉中市-昔陽縣,并州刺史部,24,220,東漢,縣
passage268,陽邑,PL000000004762,CN0140726Z01AA,中研院歷史地名 ,112.7749,37.4976,中國-山西省-晉中市-太谷縣,并州刺史部,24,220,東漢,縣
passage269,祁縣,PL000000004795,CN0140727Z17AA,中研院歷史地名 ,112.3501,37.3335,中國-山西省-晉中市-祁縣,并州刺史部,24,220,東漢,縣
passage270,京陵,PL000000004815,CN0140728Z12AA,中研院歷史地名 ,112.2315,37.1962,中國-山西省-晉中市-平遙縣,并州刺史部,24,220,東漢,縣
passage271,中都,PL000000004820,CN0140728Z17AA,中研院歷史地名 ,112.1248,37.1702,中國-山西省-晉中市-平遙縣,并州刺史部,24,220,東漢,縣
passage272,鄔縣,PL000000004867,CN0140781Z08AA,中研院歷史地名 ,112.0413,37.0863,中國-山西省-晉中市-介休市,并州刺史部,24,220,東漢,縣
passage273,界休,PL000000004880,CN0140781Z21AA,中研院歷史地名 ,111.9868,36.9901,中國-山西省-晉中市-介休市,并州刺史部,24,220,東漢,縣
passage274,解縣,PL000000004943,CN0140821Z25AA,中研院歷史地名 ,110.6331,35.0746,中國-山西省-運城市-臨猗縣,司隸校尉部,24,220,東漢,縣
passage275,猗氏,PL000000004948,CN0140821Z30AA,中研院歷史地名 ,110.7654,35.0571,中國-山西省-運城市-臨猗縣,司隸校尉部,24,220,東漢,縣
passage276,汾陰,PL000000004959,CN0140822Z05AA,中研院歷史地名 ,110.5293,35.3785,中國-山西省-運城市-萬榮縣,司隸校尉部,24,220,東漢,縣
passage277,聞喜,PL000000004999,CN0140823Z14AA,中研院歷史地名 ,111.2264,35.3572,中國-山西省-運城市-聞喜縣,司隸校尉部,24,220,東漢,縣
passage278,臨汾,PL000000005023,CN0140825Z02AA,中研院歷史地名 ,111.3313,35.6973,中國-山西省-運城市-新絳縣,司隸校尉部,24,220,東漢,縣
